repo,old_env,new_env,old_code,new_code
numpy/numpy,v1.23.5,v1.24.0rc1,"['     args = args.rpartition("")"")[0]\n', '     funcname = prefix.rpartition("" "")[-1]\n', '     args = [arg.strip() for arg in args.split("","")]\n', '+    # We use {0} because 0 alone cannot be cast to complex on MSVC in C:\n', '+    FUNC_CALL_ARGS[funcname] = "", "".join(""(%s){0}"" % arg for arg in args)\n', ' \n', ' \n', ' for file in [\n', '     ""feature_detection_locale.h"",\n', '     ""feature_detection_math.h"",\n', '+    ""feature_detection_cmath.h"",\n', '     ""feature_detection_misc.h"",\n', '     ""feature_detection_stdio.h"",\n', ' ]:\n']","['     args = args.rpartition("")"")[0]\n', '     funcname = prefix.rpartition("" "")[-1]\n', '     args = [arg.strip() for arg in args.split("","")]\n', '-    FUNC_CALL_ARGS[funcname] = "", "".join(""(%s) 0"" % arg for arg in args)\n', ' \n', ' \n', ' for file in [\n', '     ""feature_detection_locale.h"",\n', '     ""feature_detection_math.h"",\n', '     ""feature_detection_misc.h"",\n', '     ""feature_detection_stdio.h"",\n', ' ]:\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['             set_sig(line)\n', ' \n', ' # Mandatory functions: if not found, fail the build\n', '+# Some of these can still be blocklisted if the C99 implementation\n', '+# is buggy, see numpy/core/src/common/npy_config.h\n', '+MANDATORY_FUNCS = [\n', '+    ""sin"", ""cos"", ""tan"", ""sinh"", ""cosh"", ""tanh"", ""fabs"",\n', '+    ""floor"", ""ceil"", ""sqrt"", ""log10"", ""log"", ""exp"", ""asin"",\n', '+    ""acos"", ""atan"", ""fmod"", \'modf\', \'frexp\', \'ldexp\',\n', '+    ""expm1"", ""log1p"", ""acosh"", ""asinh"", ""atanh"",\n', '+    ""rint"", ""trunc"", ""exp2"", \n', '+    ""copysign"", ""nextafter"", ""strtoll"", ""strtoull"", ""cbrt"",\n', '+    ""log2"", ""pow"", ""hypot"", ""atan2"",\n', '+    ""csin"", ""csinh"", ""ccos"", ""ccosh"", ""ctan"", ""ctanh"",\n', '+    ""creal"", ""cimag"", ""conj""\n', '+]\n', ' \n', ' OPTIONAL_LOCALE_FUNCS = [""strtold_l""]\n', ' OPTIONAL_FILE_FUNCS = [""ftello"", ""fseeko"", ""fallocate""]\n', ' OPTIONAL_MISC_FUNCS = [""backtrace"", ""madvise""]\n', ' \n', '+# variable attributes tested via ""int %s a"" % attribute\n', '+OPTIONAL_VARIABLE_ATTRIBUTES = [""__thread"", ""__declspec(thread)""]\n', '+\n', '+# Subset of OPTIONAL_*_FUNCS which may already have HAVE_* defined by Python.h\n', '+OPTIONAL_FUNCS_MAYBE = [\n', '+    ""ftello"", ""fseeko""\n', '+    ]\n', '+\n', '+C99_COMPLEX_TYPES = [\n', ""+    'complex double', 'complex float', 'complex long double'\n"", '+    ]\n', '+C99_COMPLEX_FUNCS = [\n', '+    ""cabs"", ""cacos"", ""cacosh"", ""carg"", ""casin"", ""casinh"", ""catan"",\n', '+    ""catanh"", ""cexp"", ""clog"", ""cpow"", ""csqrt"",\n', '+    ]\n', ' \n', ' OPTIONAL_HEADERS = [\n', ' # sse headers only enabled automatically on amd64/x32 builds\n']","['             set_sig(line)\n', ' \n', ' # Mandatory functions: if not found, fail the build\n', '-MANDATORY_FUNCS = [""sin"", ""cos"", ""tan"", ""sinh"", ""cosh"", ""tanh"", ""fabs"",\n', '-        ""floor"", ""ceil"", ""sqrt"", ""log10"", ""log"", ""exp"", ""asin"",\n', '-        ""acos"", ""atan"", ""fmod"", \'modf\', \'frexp\', \'ldexp\']\n', '-\n', '-# Standard functions which may not be available and for which we have a\n', '-# replacement implementation. Note that some of these are C99 functions.\n', '-OPTIONAL_STDFUNCS = [""expm1"", ""log1p"", ""acosh"", ""asinh"", ""atanh"",\n', '-        ""rint"", ""trunc"", ""exp2"", ""log2"", ""hypot"", ""atan2"", ""pow"",\n', '-        ""copysign"", ""nextafter"", ""strtoll"", ""strtoull"", ""cbrt""]\n', ' \n', ' OPTIONAL_LOCALE_FUNCS = [""strtold_l""]\n', ' OPTIONAL_FILE_FUNCS = [""ftello"", ""fseeko"", ""fallocate""]\n', ' OPTIONAL_MISC_FUNCS = [""backtrace"", ""madvise""]\n', ' \n', ' \n', ' OPTIONAL_HEADERS = [\n', ' # sse headers only enabled automatically on amd64/x32 builds\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['                 ""immintrin.h"",  # AVX\n', '                 ""features.h"",  # for glibc version linux\n', '                 ""xlocale.h"",  # see GH#8367\n', '+                ""dlfcn.h"",  # dladdr\n', '+                ""execinfo.h"",  # backtrace\n', '+                ""libunwind.h"",  # backtrace for LLVM/Clang using libunwind\n', '                 ""sys/mman.h"", #madvise\n', ' ]\n', ' \n']","['                 ""immintrin.h"",  # AVX\n', '                 ""features.h"",  # for glibc version linux\n', '                 ""xlocale.h"",  # see GH#8367\n', '-                ""dlfcn.h"", # dladdr\n', '                 ""sys/mman.h"", #madvise\n', ' ]\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[""                                  'attribute_optimize_opt_2'),\n"", ""                                 ('__attribute__((nonnull (1)))',\n"", ""                                  'attribute_nonnull'),\n"", '                                 ]\n', ' \n', '+OPTIONAL_FUNCTION_ATTRIBUTES_AVX = [(\'__attribute__((target (""avx"")))\',\n', ""+    'attribute_target_avx'),\n"", '+    (\'__attribute__((target (""avx2"")))\',\n', ""+    'attribute_target_avx2'),\n"", '+    (\'__attribute__((target (""avx512f"")))\',\n', ""+    'attribute_target_avx512f'),\n"", '+    (\'__attribute__((target (""avx512f,avx512dq,avx512bw,avx512vl,avx512cd"")))\',\n', ""+    'attribute_target_avx512_skx'),\n"", '+    ]\n', '+\n', ' # function attributes with intrinsics\n', ' # To ensure your compiler can compile avx intrinsics with just the attributes\n', ' # gcc 4.8.4 support attributes but not with intrisics\n']","[""                                  'attribute_optimize_opt_2'),\n"", ""                                 ('__attribute__((nonnull (1)))',\n"", ""                                  'attribute_nonnull'),\n"", '-                                (\'__attribute__((target (""avx"")))\',\n', ""-                                 'attribute_target_avx'),\n"", '-                                (\'__attribute__((target (""avx2"")))\',\n', ""-                                 'attribute_target_avx2'),\n"", '-                                (\'__attribute__((target (""avx512f"")))\',\n', ""-                                 'attribute_target_avx512f'),\n"", '-                                (\'__attribute__((target (""avx512f,avx512dq,avx512bw,avx512vl,avx512cd"")))\',\n', ""-                                 'attribute_target_avx512_skx'),\n"", '                                 ]\n', ' \n', ' # function attributes with intrinsics\n', ' # To ensure your compiler can compile avx intrinsics with just the attributes\n', ' # gcc 4.8.4 support attributes but not with intrisics\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' # The _mm512_castps_si512 instruction is specific check for AVX-512F support\n', ' # in gcc-4.9 which is missing a subset of intrinsics. See\n', ' # https://gcc.gnu.org/bugzilla/show_bug.cgi?id=61878\n', '+OPTIONAL_FUNCTION_ATTRIBUTES_WITH_INTRINSICS_AVX = [\n', '+    (\'__attribute__((target(""avx2,fma"")))\',\n', ""+    'attribute_target_avx2_with_intrinsics',\n"", ""+    '__m256 temp = _mm256_set1_ps(1.0); temp = \\\n"", ""+    _mm256_fmadd_ps(temp, temp, temp)',\n"", ""+    'immintrin.h'),\n"", '+    (\'__attribute__((target(""avx512f"")))\',\n', ""+    'attribute_target_avx512f_with_intrinsics',\n"", ""+    '__m512i temp = _mm512_castps_si512(_mm512_set1_ps(1.0))',\n"", ""+    'immintrin.h'),\n"", '+    (\'__attribute__((target (""avx512f,avx512dq,avx512bw,avx512vl,avx512cd"")))\',\n', ""+    'attribute_target_avx512_skx_with_intrinsics',\n"", ""+    '__mmask8 temp = _mm512_fpclass_pd_mask(_mm512_set1_pd(1.0), 0x01);\\\n"", '+    __m512i unused_temp = \\\n', '+        _mm512_castps_si512(_mm512_set1_ps(1.0));\\\n', ""+    _mm_mask_storeu_epi8(NULL, 0xFF, _mm_broadcastmb_epi64(temp))',\n"", ""+    'immintrin.h'),\n"", '     ]\n', ' \n', ' def fname2def(name):\n']","[' # The _mm512_castps_si512 instruction is specific check for AVX-512F support\n', ' # in gcc-4.9 which is missing a subset of intrinsics. See\n', ' # https://gcc.gnu.org/bugzilla/show_bug.cgi?id=61878\n', '-OPTIONAL_FUNCTION_ATTRIBUTES_WITH_INTRINSICS = [(\'__attribute__((target(""avx2,fma"")))\',\n', ""-                                'attribute_target_avx2_with_intrinsics',\n"", ""-                                '__m256 temp = _mm256_set1_ps(1.0); temp = \\\n"", ""-                                _mm256_fmadd_ps(temp, temp, temp)',\n"", ""-                                'immintrin.h'),\n"", '-                                (\'__attribute__((target(""avx512f"")))\',\n', ""-                                'attribute_target_avx512f_with_intrinsics',\n"", ""-                                '__m512i temp = _mm512_castps_si512(_mm512_set1_ps(1.0))',\n"", ""-                                'immintrin.h'),\n"", '-                                (\'__attribute__((target (""avx512f,avx512dq,avx512bw,avx512vl,avx512cd"")))\',\n', ""-                                'attribute_target_avx512_skx_with_intrinsics',\n"", ""-                                '__mmask8 temp = _mm512_fpclass_pd_mask(_mm512_set1_pd(1.0), 0x01);\\\n"", '-                                __m512i unused_temp = \\\n', '-                                    _mm512_castps_si512(_mm512_set1_ps(1.0));\\\n', ""-                                _mm_mask_storeu_epi8(NULL, 0xFF, _mm_broadcastmb_epi64(temp))',\n"", ""-                                'immintrin.h'),\n"", '-                                ]\n', '-\n', '-# variable attributes tested via ""int %s a"" % attribute\n', '-OPTIONAL_VARIABLE_ATTRIBUTES = [""__thread"", ""__declspec(thread)""]\n', '-\n', '-# Subset of OPTIONAL_STDFUNCS which may already have HAVE_* defined by Python.h\n', '-OPTIONAL_STDFUNCS_MAYBE = [\n', '-    ""expm1"", ""log1p"", ""acosh"", ""atanh"", ""asinh"", ""hypot"", ""copysign"",\n', '-    ""ftello"", ""fseeko""\n', '-    ]\n', '-\n', '-# C99 functions: float and long double versions\n', '-C99_FUNCS = [\n', '-    ""sin"", ""cos"", ""tan"", ""sinh"", ""cosh"", ""tanh"", ""fabs"", ""floor"", ""ceil"",\n', '-    ""rint"", ""trunc"", ""sqrt"", ""log10"", ""log"", ""log1p"", ""exp"", ""expm1"",\n', '-    ""asin"", ""acos"", ""atan"", ""asinh"", ""acosh"", ""atanh"", ""hypot"", ""atan2"",\n', '-    ""pow"", ""fmod"", ""modf"", \'frexp\', \'ldexp\', ""exp2"", ""log2"", ""copysign"",\n', '-    ""nextafter"", ""cbrt""\n', '-    ]\n', ""-C99_FUNCS_SINGLE = [f + 'f' for f in C99_FUNCS]\n"", ""-C99_FUNCS_EXTENDED = [f + 'l' for f in C99_FUNCS]\n"", '-C99_COMPLEX_TYPES = [\n', ""-    'complex double', 'complex float', 'complex long double'\n"", '-    ]\n', '-C99_COMPLEX_FUNCS = [\n', '-    ""cabs"", ""cacos"", ""cacosh"", ""carg"", ""casin"", ""casinh"", ""catan"",\n', '-    ""catanh"", ""ccos"", ""ccosh"", ""cexp"", ""cimag"", ""clog"", ""conj"", ""cpow"",\n', '-    ""cproj"", ""creal"", ""csin"", ""csinh"", ""csqrt"", ""ctan"", ""ctanh""\n', '     ]\n', ' \n', ' def fname2def(name):\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['     return arrays\n', ' \n', ' \n', '+def _vhstack_dispatcher(tup, *, \n', '+                        dtype=None, casting=None):\n', '     return _arrays_for_stack_dispatcher(tup)\n', ' \n', ' \n', ' @array_function_dispatch(_vhstack_dispatcher)\n', '+def vstack(tup, *, dtype=None, casting=""same_kind""):\n', '     """"""\n', '     Stack arrays in sequence vertically (row wise).\n', ' \n']","['     return arrays\n', ' \n', ' \n', '-def _vhstack_dispatcher(tup):\n', '     return _arrays_for_stack_dispatcher(tup)\n', ' \n', ' \n', ' @array_function_dispatch(_vhstack_dispatcher)\n', '-def vstack(tup):\n', '     """"""\n', '     Stack arrays in sequence vertically (row wise).\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['     and r/g/b channels (third axis). The functions `concatenate`, `stack` and\n', '     `block` provide more general stacking and concatenation operations.\n', ' \n', '+    ``np.row_stack`` is an alias for `vstack`. They are the same function.\n', '+\n', '     Parameters\n', '     ----------\n', '     tup : sequence of ndarrays\n', '         The arrays must have the same shape along all but the first axis.\n', '         1-D arrays must have the same length.\n', ' \n', '+    dtype : str or dtype\n', '+        If provided, the destination array will have this dtype. Cannot be\n', '+        provided together with `out`.\n', '+\n', '+    .. versionadded:: 1.24\n', '+\n', ""+    casting : {'no', 'equiv', 'safe', 'same_kind', 'unsafe'}, optional\n"", ""+        Controls what kind of data casting may occur. Defaults to 'same_kind'.\n"", '+\n', '+    .. versionadded:: 1.24\n', '+\n', '     Returns\n', '     -------\n', '     stacked : ndarray\n']","['     and r/g/b channels (third axis). The functions `concatenate`, `stack` and\n', '     `block` provide more general stacking and concatenation operations.\n', ' \n', '     Parameters\n', '     ----------\n', '     tup : sequence of ndarrays\n', '         The arrays must have the same shape along all but the first axis.\n', '         1-D arrays must have the same length.\n', ' \n', '     Returns\n', '     -------\n', '     stacked : ndarray\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['     arrs = atleast_2d(*tup)\n', '     if not isinstance(arrs, list):\n', '         arrs = [arrs]\n', '+    return _nx.concatenate(arrs, 0, dtype=dtype, casting=casting)\n', ' \n', ' \n', ' @array_function_dispatch(_vhstack_dispatcher)\n', '+def hstack(tup, *, dtype=None, casting=""same_kind""):\n', '     """"""\n', '     Stack arrays in sequence horizontally (column wise).\n', ' \n']","['     arrs = atleast_2d(*tup)\n', '     if not isinstance(arrs, list):\n', '         arrs = [arrs]\n', '-    return _nx.concatenate(arrs, 0)\n', ' \n', ' \n', ' @array_function_dispatch(_vhstack_dispatcher)\n', '-def hstack(tup):\n', '     """"""\n', '     Stack arrays in sequence horizontally (column wise).\n', ' \n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['         The arrays must have the same shape along all but the second axis,\n', '         except 1-D arrays which can be any length.\n', ' \n', '+    dtype : str or dtype\n', '+        If provided, the destination array will have this dtype. Cannot be\n', '+        provided together with `out`.\n', '+\n', '+    .. versionadded:: 1.24\n', '+\n', ""+    casting : {'no', 'equiv', 'safe', 'same_kind', 'unsafe'}, optional\n"", ""+        Controls what kind of data casting may occur. Defaults to 'same_kind'.\n"", '+\n', '+    .. versionadded:: 1.24\n', '+\n', '     Returns\n', '     -------\n', '     stacked : ndarray\n']","['         The arrays must have the same shape along all but the second axis,\n', '         except 1-D arrays which can be any length.\n', ' \n', '     Returns\n', '     -------\n', '     stacked : ndarray\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"['         arrs = [arrs]\n', '     # As a special case, dimension 0 of 1-dimensional arrays is ""horizontal""\n', '     if arrs and arrs[0].ndim == 1:\n', '+        return _nx.concatenate(arrs, 0, dtype=dtype, casting=casting)\n', '     else:\n', '+        return _nx.concatenate(arrs, 1, dtype=dtype, casting=casting)\n', ' \n', ' \n', '+def _stack_dispatcher(arrays, axis=None, out=None, *,\n', '+                      dtype=None, casting=None):\n', '     arrays = _arrays_for_stack_dispatcher(arrays, stacklevel=6)\n', '     if out is not None:\n', '         # optimize for the typical case where only arrays is provided\n']","['         arrs = [arrs]\n', '     # As a special case, dimension 0 of 1-dimensional arrays is ""horizontal""\n', '     if arrs and arrs[0].ndim == 1:\n', '-        return _nx.concatenate(arrs, 0)\n', '     else:\n', '-        return _nx.concatenate(arrs, 1)\n', ' \n', ' \n', '-def _stack_dispatcher(arrays, axis=None, out=None):\n', '     arrays = _arrays_for_stack_dispatcher(arrays, stacklevel=6)\n', '     if out is not None:\n', '         # optimize for the typical case where only arrays is provided\n']"
numpy/numpy,v1.23.5,v1.24.0rc1,"[' \n', ' \n', ' @array_function_dispatch(_stack_dispatcher)\n', '+def stack(arrays, axis=0, out=None, *, dtype=None, casting=""same_kind""):\n', '     """"""\n', '     Join a sequence of arrays along a new axis.\n', ' \n']","[' \n', ' \n', ' @array_function_dispatch(_stack_dispatcher)\n', '-def stack(arrays, axis=0, out=None):\n', '     """"""\n', '     Join a sequence of arrays along a new axis.\n', ' \n']"
